Source,Target,Type,Id,Label,Weight
28,954,Undirected,716734,,1
28,3135,Undirected,716735,,1
29,6279,Undirected,716736,,1
30,1574,Undirected,716737,,1
30,3209,Undirected,716738,,1
30,1911,Undirected,716739,,1
30,6988,Undirected,716740,,1
30,2620,Undirected,716741,,1
5865,255,Undirected,716742,,1
5865,7005,Undirected,716743,,1
32,1814,Undirected,716744,,1
32,4302,Undirected,716745,,1
32,5598,Undirected,716746,,1
32,384,Undirected,716747,,1
32,4579,Undirected,716748,,1
32,5320,Undirected,716749,,1
32,6742,Undirected,716750,,1
32,6857,Undirected,716751,,1
32,6041,Undirected,716752,,1
32,5911,Undirected,716753,,1
32,4616,Undirected,716754,,1
32,6748,Undirected,716755,,1
32,3514,Undirected,716756,,1
32,4033,Undirected,716757,,1
32,6615,Undirected,716758,,1
32,138,Undirected,716759,,1
32,3317,Undirected,716760,,1
32,1526,Undirected,716761,,1
32,4066,Undirected,716762,,1
32,1957,Undirected,716763,,1
32,5109,Undirected,716764,,1
32,3306,Undirected,716765,,1
32,5825,Undirected,716766,,1
33,807,Undirected,716767,,1
33,1642,Undirected,716768,,1
33,5831,Undirected,716769,,1
33,1887,Undirected,716770,,1
33,1499,Undirected,716771,,1
33,5129,Undirected,716772,,1
33,2082,Undirected,716773,,1
34,437,Undirected,716774,,1
34,2303,Undirected,716775,,1
35,322,Undirected,716776,,1
35,6073,Undirected,716777,,1
35,4786,Undirected,716778,,1
35,3843,Undirected,716779,,1
35,3179,Undirected,716780,,1
35,5514,Undirected,716781,,1
35,857,Undirected,716782,,1
35,5073,Undirected,716783,,1
35,921,Undirected,716784,,1
35,3014,Undirected,716785,,1
35,4857,Undirected,716786,,1
35,455,Undirected,716787,,1
35,1271,Undirected,716788,,1
35,2721,Undirected,716789,,1
35,3170,Undirected,716790,,1
35,5853,Undirected,716791,,1
35,6857,Undirected,716792,,1
7,1761,Undirected,716793,,1
7,2141,Undirected,716794,,1
37,4518,Undirected,716795,,1
37,153,Undirected,716796,,1
37,1938,Undirected,716797,,1
37,1203,Undirected,716798,,1
37,4187,Undirected,716799,,1
37,5934,Undirected,716800,,1
37,4907,Undirected,716801,,1
37,536,Undirected,716802,,1
37,276,Undirected,716803,,1
37,2531,Undirected,716804,,1
37,2764,Undirected,716805,,1
37,2536,Undirected,716806,,1
37,4551,Undirected,716807,,1
37,3382,Undirected,716808,,1
37,3892,Undirected,716809,,1
37,3476,Undirected,716810,,1
37,3265,Undirected,716811,,1
37,1434,Undirected,716812,,1
37,1374,Undirected,716813,,1
37,1134,Undirected,716814,,1
37,1644,Undirected,716815,,1
37,2747,Undirected,716816,,1
37,4810,Undirected,716817,,1
37,2144,Undirected,716818,,1
37,2627,Undirected,716819,,1
37,4876,Undirected,716820,,1
37,5056,Undirected,716821,,1
37,3153,Undirected,716822,,1
37,2118,Undirected,716823,,1
37,2522,Undirected,716824,,1
37,5978,Undirected,716825,,1
37,386,Undirected,716826,,1
37,3905,Undirected,716827,,1
37,3678,Undirected,716828,,1
37,1127,Undirected,716829,,1
38,2627,Undirected,716830,,1
38,3800,Undirected,716831,,1
38,1759,Undirected,716832,,1
38,4187,Undirected,716833,,1
38,2682,Undirected,716834,,1
38,1134,Undirected,716835,,1
38,5606,Undirected,716836,,1
38,4907,Undirected,716837,,1
38,3153,Undirected,716838,,1
38,2118,Undirected,716839,,1
38,4551,Undirected,716840,,1
38,1203,Undirected,716841,,1
38,5978,Undirected,716842,,1
38,4518,Undirected,716843,,1
38,2125,Undirected,716844,,1
38,536,Undirected,716845,,1
38,1938,Undirected,716846,,1
39,5455,Undirected,716847,,1
39,51,Undirected,716848,,1
39,2772,Undirected,716849,,1
39,1965,Undirected,716850,,1
39,5485,Undirected,716851,,1
39,2493,Undirected,716852,,1
39,3156,Undirected,716853,,1
40,2198,Undirected,716854,,1
40,243,Undirected,716855,,1
40,126,Undirected,716856,,1
40,886,Undirected,716857,,1
40,1547,Undirected,716858,,1
40,890,Undirected,716859,,1
40,6850,Undirected,716860,,1
40,1097,Undirected,716861,,1
40,1886,Undirected,716862,,1
40,3910,Undirected,716863,,1
40,3413,Undirected,716864,,1
40,1891,Undirected,716865,,1
40,1436,Undirected,716866,,1
40,6052,Undirected,716867,,1
40,3634,Undirected,716868,,1
40,2573,Undirected,716869,,1
40,775,Undirected,716870,,1
40,776,Undirected,716871,,1
40,1564,Undirected,716872,,1
40,3534,Undirected,716873,,1
40,3641,Undirected,716874,,1
40,2782,Undirected,716875,,1
40,3879,Undirected,716876,,1
40,2671,Undirected,716877,,1
40,2785,Undirected,716878,,1
40,6297,Undirected,716879,,1
40,3427,Undirected,716880,,1
40,2227,Undirected,716881,,1
40,6966,Undirected,716882,,1
40,4103,Undirected,716883,,1
40,6539,Undirected,716884,,1
40,6069,Undirected,716885,,1
40,2126,Undirected,716886,,1
40,156,Undirected,716887,,1
40,6071,Undirected,716888,,1
40,6970,Undirected,716889,,1
40,2129,Undirected,716890,,1
40,5758,Undirected,716891,,1
40,3099,Undirected,716892,,1
40,2240,Undirected,716893,,1
40,3316,Undirected,716894,,1
40,2141,Undirected,716895,,1
40,1031,Undirected,716896,,1
40,5283,Undirected,716897,,1
40,50,Undirected,716898,,1
40,3018,Undirected,716899,,1
40,5529,Undirected,716900,,1
40,2482,Undirected,716901,,1
40,1701,Undirected,716902,,1
40,4325,Undirected,716903,,1
40,397,Undirected,716904,,1
40,5406,Undirected,716905,,1
40,6093,Undirected,716906,,1
40,6094,Undirected,716907,,1
40,596,Undirected,716908,,1
40,1046,Undirected,716909,,1
40,5294,Undirected,716910,,1
40,6096,Undirected,716911,,1
40,5668,Undirected,716912,,1
40,4671,Undirected,716913,,1
40,3801,Undirected,716914,,1
40,4031,Undirected,716915,,1
40,3576,Undirected,716916,,1
40,831,Undirected,716917,,1
40,1824,Undirected,716918,,1
40,7010,Undirected,716919,,1
40,753,Undirected,716920,,1
40,4898,Undirected,716921,,1
40,4556,Undirected,716922,,1
40,5997,Undirected,716923,,1
40,3586,Undirected,716924,,1
40,5784,Undirected,716925,,1
40,2842,Undirected,716926,,1
40,5205,Undirected,716927,,1
40,4137,Undirected,716928,,1
40,3990,Undirected,716929,,1
40,6484,Undirected,716930,,1
40,3154,Undirected,716931,,1
40,3597,Undirected,716932,,1
40,92,Undirected,716933,,1
40,3798,Undirected,716934,,1
40,95,Undirected,716935,,1
40,5106,Undirected,716936,,1
40,855,Undirected,716937,,1
40,5905,Undirected,716938,,1
40,5217,Undirected,716939,,1
40,1633,Undirected,716940,,1
40,6247,Undirected,716941,,1
40,4921,Undirected,716942,,1
40,1286,Undirected,716943,,1
40,3404,Undirected,716944,,1
40,2418,Undirected,716945,,1
40,2851,Undirected,716946,,1
40,564,Undirected,716947,,1
40,1854,Undirected,716948,,1
40,1523,Undirected,716949,,1
40,4270,Undirected,716950,,1
40,576,Undirected,716951,,1
40,4367,Undirected,716952,,1
40,5816,Undirected,716953,,1
40,3061,Undirected,716954,,1
40,7042,Undirected,716955,,1
40,6237,Undirected,716956,,1
40,4170,Undirected,716957,,1
40,403,Undirected,716958,,1
40,6816,Undirected,716959,,1
40,1535,Undirected,716960,,1
40,5342,Undirected,716961,,1
40,5955,Undirected,716962,,1
41,4798,Undirected,716963,,1
41,3104,Undirected,716964,,1
41,5926,Undirected,716965,,1
41,4672,Undirected,716966,,1
41,1290,Undirected,716967,,1
41,2636,Undirected,716968,,1
41,85,Undirected,716969,,1
41,6195,Undirected,716970,,1
41,282,Undirected,716971,,1
41,5666,Undirected,716972,,1
41,940,Undirected,716973,,1
41,6496,Undirected,716974,,1
42,6449,Undirected,716975,,1
42,4064,Undirected,716976,,1
42,1589,Undirected,716977,,1
42,5616,Undirected,716978,,1
42,6864,Undirected,716979,,1
42,3971,Undirected,716980,,1
42,3972,Undirected,716981,,1
43,3142,Undirected,716982,,1
43,4543,Undirected,716983,,1
43,6728,Undirected,716984,,1
43,5800,Undirected,716985,,1
43,1245,Undirected,716986,,1
43,2668,Undirected,716987,,1
43,3196,Undirected,716988,,1
43,4723,Undirected,716989,,1
43,1029,Undirected,716990,,1
43,6586,Undirected,716991,,1
43,6903,Undirected,716992,,1
43,610,Undirected,716993,,1
43,227,Undirected,716994,,1
43,6752,Undirected,716995,,1
43,6063,Undirected,716996,,1
44,190,Undirected,716997,,1
44,977,Undirected,716998,,1
44,2536,Undirected,716999,,1
44,1237,Undirected,717000,,1
44,6193,Undirected,717001,,1
44,425,Undirected,717002,,1
44,4993,Undirected,717003,,1
44,3589,Undirected,717004,,1
44,1069,Undirected,717005,,1
44,6285,Undirected,717006,,1
45,1512,Undirected,717007,,1
45,1524,Undirected,717008,,1
45,1342,Undirected,717009,,1
45,2617,Undirected,717010,,1
45,6958,Undirected,717011,,1
45,5140,Undirected,717012,,1
45,1604,Undirected,717013,,1
45,4959,Undirected,717014,,1
45,6044,Undirected,717015,,1
45,4354,Undirected,717016,,1
45,4425,Undirected,717017,,1
45,1493,Undirected,717018,,1
46,4367,Undirected,717019,,1
46,2862,Undirected,717020,,1
46,4137,Undirected,717021,,1
46,1535,Undirected,717022,,1
46,2192,Undirected,717023,,1
46,4492,Undirected,717024,,1
46,2141,Undirected,717025,,1
46,1405,Undirected,717026,,1
46,2441,Undirected,717027,,1
46,5054,Undirected,717028,,1
46,1046,Undirected,717029,,1
46,813,Undirected,717030,,1
46,6329,Undirected,717031,,1
46,5814,Undirected,717032,,1
46,4376,Undirected,717033,,1
47,1200,Undirected,717034,,1
47,4079,Undirected,717035,,1
47,3373,Undirected,717036,,1
47,3365,Undirected,717037,,1
47,882,Undirected,717038,,1
47,1952,Undirected,717039,,1
47,6196,Undirected,717040,,1
47,5320,Undirected,717041,,1
47,5847,Undirected,717042,,1
47,6615,Undirected,717043,,1
47,6549,Undirected,717044,,1
47,4028,Undirected,717045,,1
47,4281,Undirected,717046,,1
47,1154,Undirected,717047,,1
47,412,Undirected,717048,,1
47,4703,Undirected,717049,,1
48,255,Undirected,717050,,1
49,5981,Undirected,717051,,1
49,3993,Undirected,717052,,1
49,531,Undirected,717053,,1
49,712,Undirected,717054,,1
49,1846,Undirected,717055,,1
49,4771,Undirected,717056,,1
49,5158,Undirected,717057,,1
49,5861,Undirected,717058,,1
49,3857,Undirected,717059,,1
49,4241,Undirected,717060,,1
49,4005,Undirected,717061,,1
49,2692,Undirected,717062,,1
49,5702,Undirected,717063,,1
49,1636,Undirected,717064,,1
49,2920,Undirected,717065,,1
49,5300,Undirected,717066,,1
49,4347,Undirected,717067,,1
49,1497,Undirected,717068,,1
49,1643,Undirected,717069,,1
49,1378,Undirected,717070,,1
49,2601,Undirected,717071,,1
49,3486,Undirected,717072,,1
49,3431,Undirected,717073,,1
49,4603,Undirected,717074,,1
49,3642,Undirected,717075,,1
49,2351,Undirected,717076,,1
49,5033,Undirected,717077,,1
49,847,Undirected,717078,,1
49,5346,Undirected,717079,,1
50,2240,Undirected,717080,,1
50,4898,Undirected,717081,,1
50,2141,Undirected,717082,,1
50,564,Undirected,717083,,1
50,1547,Undirected,717084,,1
51,62,Undirected,717085,,1
51,5536,Undirected,717086,,1
51,5802,Undirected,717087,,1
51,2937,Undirected,717088,,1
51,3853,Undirected,717089,,1
51,6872,Undirected,717090,,1
51,2822,Undirected,717091,,1
51,5881,Undirected,717092,,1
51,1285,Undirected,717093,,1
51,4004,Undirected,717094,,1
51,1072,Undirected,717095,,1
51,3378,Undirected,717096,,1
51,3138,Undirected,717097,,1
51,3465,Undirected,717098,,1
51,790,Undirected,717099,,1
51,2441,Undirected,717100,,1
51,2850,Undirected,717101,,1
51,4088,Undirected,717102,,1
51,5784,Undirected,717103,,1
51,2367,Undirected,717104,,1
51,6161,Undirected,717105,,1
51,968,Undirected,717106,,1
51,1917,Undirected,717107,,1
51,1577,Undirected,717108,,1
51,6755,Undirected,717109,,1
51,5455,Undirected,717110,,1
51,6662,Undirected,717111,,1
51,4936,Undirected,717112,,1
51,6815,Undirected,717113,,1
51,3268,Undirected,717114,,1
51,4903,Undirected,717115,,1
51,2562,Undirected,717116,,1
51,4080,Undirected,717117,,1
51,5452,Undirected,717118,,1
51,6289,Undirected,717119,,1
51,5527,Undirected,717120,,1
51,2192,Undirected,717121,,1
51,3991,Undirected,717122,,1
51,6534,Undirected,717123,,1
51,3021,Undirected,717124,,1
52,934,Undirected,717125,,1
52,2554,Undirected,717126,,1
53,462,Undirected,717127,,1
53,5287,Undirected,717128,,1
53,874,Undirected,717129,,1
53,3980,Undirected,717130,,1
53,3775,Undirected,717131,,1
53,6457,Undirected,717132,,1
54,1704,Undirected,717133,,1
54,1529,Undirected,717134,,1
54,3824,Undirected,717135,,1
54,1544,Undirected,717136,,1
54,4150,Undirected,717137,,1
54,3854,Undirected,717138,,1
54,320,Undirected,717139,,1
54,2689,Undirected,717140,,1
54,5204,Undirected,717141,,1
54,5322,Undirected,717142,,1
54,3623,Undirected,717143,,1
54,3364,Undirected,717144,,1
54,1395,Undirected,717145,,1
54,5575,Undirected,717146,,1
54,2019,Undirected,717147,,1
54,3847,Undirected,717148,,1
54,6091,Undirected,717149,,1
54,3774,Undirected,717150,,1
54,4108,Undirected,717151,,1
54,2023,Undirected,717152,,1
54,1397,Undirected,717153,,1
54,4262,Undirected,717154,,1
54,3165,Undirected,717155,,1
54,2388,Undirected,717156,,1
54,411,Undirected,717157,,1
54,6380,Undirected,717158,,1
54,6437,Undirected,717159,,1
54,3656,Undirected,717160,,1
54,6916,Undirected,717161,,1
54,6593,Undirected,717162,,1
54,4314,Undirected,717163,,1
54,4594,Undirected,717164,,1
54,1248,Undirected,717165,,1
54,313,Undirected,717166,,1
54,4224,Undirected,717167,,1
54,2347,Undirected,717168,,1
54,4011,Undirected,717169,,1
54,1537,Undirected,717170,,1
54,5314,Undirected,717171,,1
54,572,Undirected,717172,,1
54,5463,Undirected,717173,,1
55,6589,Undirected,717174,,1
55,1121,Undirected,717175,,1
55,3795,Undirected,717176,,1
55,2519,Undirected,717177,,1
55,5831,Undirected,717178,,1
55,1410,Undirected,717179,,1
55,72,Undirected,717180,,1
55,3915,Undirected,717181,,1
55,1233,Undirected,717182,,1
55,916,Undirected,717183,,1
55,5963,Undirected,717184,,1
55,2762,Undirected,717185,,1
55,6808,Undirected,717186,,1
55,1576,Undirected,717187,,1
55,3051,Undirected,717188,,1
55,5940,Undirected,717189,,1
55,893,Undirected,717190,,1
55,1459,Undirected,717191,,1
55,544,Undirected,717192,,1
55,4160,Undirected,717193,,1
55,2649,Undirected,717194,,1
55,3689,Undirected,717195,,1
55,1458,Undirected,717196,,1
55,5393,Undirected,717197,,1
55,2138,Undirected,717198,,1
55,4208,Undirected,717199,,1
55,5394,Undirected,717200,,1
55,2797,Undirected,717201,,1
55,2337,Undirected,717202,,1
55,2925,Undirected,717203,,1
55,2251,Undirected,717204,,1
55,4651,Undirected,717205,,1
55,3456,Undirected,717206,,1
55,236,Undirected,717207,,1
55,4875,Undirected,717208,,1
55,3979,Undirected,717209,,1
55,5454,Undirected,717210,,1
55,3531,Undirected,717211,,1
55,5674,Undirected,717212,,1
55,2168,Undirected,717213,,1
55,533,Undirected,717214,,1
55,315,Undirected,717215,,1
55,6180,Undirected,717216,,1
55,621,Undirected,717217,,1
55,3834,Undirected,717218,,1
55,3938,Undirected,717219,,1
55,954,Undirected,717220,,1
55,4461,Undirected,717221,,1
55,4883,Undirected,717222,,1
56,4792,Undirected,717223,,1
56,6700,Undirected,717224,,1
56,2225,Undirected,717225,,1
56,3738,Undirected,717226,,1
56,6440,Undirected,717227,,1
56,6181,Undirected,717228,,1
56,4437,Undirected,717229,,1
56,3530,Undirected,717230,,1
56,3466,Undirected,717231,,1
56,2515,Undirected,717232,,1
57,298,Undirected,717233,,1
57,6999,Undirected,717234,,1
57,366,Undirected,717235,,1
57,6407,Undirected,717236,,1
57,6872,Undirected,717237,,1
57,3179,Undirected,717238,,1
57,2914,Undirected,717239,,1
57,738,Undirected,717240,,1
57,2363,Undirected,717241,,1
57,3952,Undirected,717242,,1
57,2365,Undirected,717243,,1
57,4394,Undirected,717244,,1
57,4558,Undirected,717245,,1
57,5916,Undirected,717246,,1
57,1856,Undirected,717247,,1
57,5328,Undirected,717248,,1
57,3319,Undirected,717249,,1
57,4251,Undirected,717250,,1
57,2545,Undirected,717251,,1
57,2402,Undirected,717252,,1
57,580,Undirected,717253,,1
57,6032,Undirected,717254,,1
57,2683,Undirected,717255,,1
57,3424,Undirected,717256,,1
58,6887,Undirected,717257,,1
58,4236,Undirected,717258,,1
58,697,Undirected,717259,,1
58,6367,Undirected,717260,,1
58,5309,Undirected,717261,,1
58,1719,Undirected,717262,,1
59,5303,Undirected,717263,,1
59,3147,Undirected,717264,,1
59,1527,Undirected,717265,,1
59,3763,Undirected,717266,,1
59,6373,Undirected,717267,,1
59,7042,Undirected,717268,,1
59,5862,Undirected,717269,,1
60,3158,Undirected,717270,,1
60,1818,Undirected,717271,,1
60,1937,Undirected,717272,,1
60,5110,Undirected,717273,,1
60,5845,Undirected,717274,,1
60,6872,Undirected,717275,,1
60,1765,Undirected,717276,,1
60,3490,Undirected,717277,,1
60,1307,Undirected,717278,,1
60,5320,Undirected,717279,,1
60,4280,Undirected,717280,,1
60,535,Undirected,717281,,1
60,4859,Undirected,717282,,1
60,5409,Undirected,717283,,1
60,1997,Undirected,717284,,1
60,6540,Undirected,717285,,1
60,4751,Undirected,717286,,1
60,71,Undirected,717287,,1
60,664,Undirected,717288,,1
60,1888,Undirected,717289,,1
60,6615,Undirected,717290,,1
60,3441,Undirected,717291,,1
60,794,Undirected,717292,,1
60,5491,Undirected,717293,,1
60,5541,Undirected,717294,,1
60,897,Undirected,717295,,1
60,285,Undirected,717296,,1
60,5001,Undirected,717297,,1
60,543,Undirected,717298,,1
60,5354,Undirected,717299,,1
60,2927,Undirected,717300,,1
60,903,Undirected,717301,,1
60,3633,Undirected,717302,,1
60,4028,Undirected,717303,,1
60,6442,Undirected,717304,,1
60,5924,Undirected,717305,,1
60,3150,Undirected,717306,,1
60,3899,Undirected,717307,,1
60,5046,Undirected,717308,,1
60,1928,Undirected,717309,,1
60,3325,Undirected,717310,,1
60,6894,Undirected,717311,,1
60,3640,Undirected,717312,,1
60,6030,Undirected,717313,,1
60,622,Undirected,717314,,1
60,1701,Undirected,717315,,1
60,6206,Undirected,717316,,1
61,1046,Undirected,717317,,1
61,2141,Undirected,717318,,1
61,2418,Undirected,717319,,1
61,855,Undirected,717320,,1
61,2573,Undirected,717321,,1
62,2354,Undirected,717322,,1
62,6564,Undirected,717323,,1
62,5086,Undirected,717324,,1
62,2612,Undirected,717325,,1
62,4004,Undirected,717326,,1
62,2822,Undirected,717327,,1
62,5113,Undirected,717328,,1
62,3381,Undirected,717329,,1
62,2850,Undirected,717330,,1
62,3893,Undirected,717331,,1
62,104,Undirected,717332,,1
62,1917,Undirected,717333,,1
62,4273,Undirected,717334,,1
62,1758,Undirected,717335,,1
62,2963,Undirected,717336,,1
62,5455,Undirected,717337,,1
62,6923,Undirected,717338,,1
62,2011,Undirected,717339,,1
62,5873,Undirected,717340,,1
62,5596,Undirected,717341,,1
62,4817,Undirected,717342,,1
62,4516,Undirected,717343,,1
62,706,Undirected,717344,,1
62,5034,Undirected,717345,,1
63,2198,Undirected,717346,,1
63,243,Undirected,717347,,1
63,886,Undirected,717348,,1
63,1652,Undirected,717349,,1
63,5725,Undirected,717350,,1
63,5131,Undirected,717351,,1
63,3566,Undirected,717352,,1
63,1210,Undirected,717353,,1
63,2102,Undirected,717354,,1
63,6615,Undirected,717355,,1
63,5974,Undirected,717356,,1
63,6172,Undirected,717357,,1
63,4727,Undirected,717358,,1
63,6834,Undirected,717359,,1
63,2344,Undirected,717360,,1
63,4292,Undirected,717361,,1
63,3634,Undirected,717362,,1
63,3384,Undirected,717363,,1
63,5374,Undirected,717364,,1
